File_Name,CIK,datadate,announce_date,tic,AbnReturn
1050797-0001564590-15-008870.txt,1050797,9/30/2015,2015-10-29,COLM,3.531205979
894081-0000894081-15-000053.txt,894081,12/31/2014,2015-03-05,ATSG,2.731855106
1001902-0001193125-17-151778.txt,1001902,3/31/2017,2017-05-01,IVAC,1.344925474
1434588-0001193125-18-148657.txt,1434588,3/31/2018,2018-05-02,LOPE,2.569018233
1129155-0001104659-20-007824.txt,1129155,12/31/2019,2020-01-29,MPX,-4.720187384
764180-0000764180-17-000010.txt,764180,12/31/2016,2017-02-01,MO,-0.540275977
1000697-0001193125-18-304658.txt,1000697,9/30/2018,2018-10-23,WAT,0.928465457
775158-0001104659-13-057578.txt,775158,6/30/2013,2013-07-30,OSK,12.88509278
719413-0001157523-14-004375.txt,719413,9/30/2014,2014-11-05,HL,6.894962485
1230276-0001230276-16-000053.txt,1230276,12/31/2015,2016-02-11,P,-8.442118509
1219601-0001219601-12-000004.txt,1219601,12/31/2011,2012-02-01,CCK,-2.655265357
1043337-0001144204-13-042390.txt,1043337,6/30/2013,2013-08-01,SRI,8.810363335
891014-0000891014-10-000033.txt,891014,9/30/2010,2010-10-28,MTX,-4.328754885
29332-0000029332-13-000094.txt,29332,6/30/2013,2013-07-31,DXYN,16.39169261
355811-0000926044-10-000330.txt,355811,9/30/2010,2010-10-21,GNTX,-9.52525496
1257640-0000059255-10-000030.txt,1257640,12/31/2009,2010-03-09,KRO,-6.680121957
1619954-0001619954-18-000082.txt,1619954,3/31/2018,2018-05-08,INOV,-18.10689597
108312-0001171843-15-006160.txt,108312,9/30/2015,2015-11-09,WWD,0.960478175
1399521-0001144204-11-013623.txt,1399521,12/31/2010,2011-03-09,LIWA,-7.642392943
1093691-0001171843-10-001599.txt,1093691,6/30/2010,2010-08-06,PLUG,-1.052363723
916076-0001564590-15-003046.txt,916076,3/31/2015,2015-04-30,MLM,8.87999429
927066-0000927066-18-000069.txt,927066,3/31/2018,2018-05-03,DVA,3.123769207
1580156-0001193125-18-149472.txt,1580156,3/31/2018,2018-05-03,HMHC,-0.957254529
1433195-0001433195-20-000028.txt,1433195,3/31/2020,2020-05-04,APPF,8.973925417
61986-0000061986-15-000051.txt,61986,9/30/2015,2015-10-28,MTW,3.080121955
54381-0000054381-20-000043.txt,54381,3/31/2020,2020-05-11,KAMN,-16.09060113
1387467-0001157523-19-000242.txt,1387467,12/31/2018,2019-02-06,AOSL,-10.00881278
2098-0001026608-19-000003.txt,2098,12/31/2018,2019-02-28,ACU,6.051335582
789570-0001104659-13-012077.txt,789570,12/31/2012,2013-02-20,MGM,-1.232124884
721371-0000721371-14-000229.txt,721371,9/30/2014,2014-10-30,CAH,-0.453058021
100378-0001437749-19-016145.txt,100378,6/30/2019,2019-08-09,TWIN,-11.15282661
1345016-0001345016-20-000003.txt,1345016,12/31/2019,2020-02-08,YELP,-2.008060723
1452217-0001193125-12-104331.txt,1452217,12/31/2011,2012-03-08,TPCG,14.7719663
887226-0001144204-12-006778.txt,887226,12/31/2011,2012-02-08,PRCP,3.217466048
1441693-0001493152-20-015096.txt,1441693,6/30/2020,2020-08-10,MBII,1.662888118
315852-0001193125-12-434946.txt,315852,9/30/2012,2012-10-24,RRC,-2.423602044
1419581-0001193125-14-378189.txt,1419581,9/30/2014,2014-10-22,FDML,-8.521951405
108772-0001193125-11-279391.txt,108772,9/30/2011,2011-10-25,XRX,3.835969291
1032975-0001032975-15-000047.txt,1032975,9/30/2015,2015-10-21,LOGI,9.059783326
1582982-0001493152-18-011121.txt,1582982,6/30/2018,2018-08-08,MTBC,-7.466212647
901491-0001157523-19-001729.txt,901491,6/30/2019,2019-08-06,PZZA,5.975161976
1277856-0001171843-10-000715.txt,1277856,3/31/2010,2010-04-29,CATM,4.464718825
19584-0001157523-15-003398.txt,19584,9/30/2015,2015-10-22,CHE,11.81466718
1012620-0001157523-17-000390.txt,1012620,12/31/2016,2017-02-08,GWR,-0.790372222
7536-0001733391-20-000005.txt,7536,3/31/2020,2020-04-30,ARW,2.924350187
32604-0000032604-19-000024.txt,32604,6/30/2019,2019-08-06,EMR,0.343512122
57515-0000057515-20-000005.txt,57515,12/31/2019,2020-02-04,LANC,-2.346853806
1094285-0001193125-12-315856.txt,1094285,6/30/2012,2012-07-26,TDY,-1.73745309
105634-0000105634-18-000135.txt,105634,6/30/2018,2018-07-26,EME,-0.140880711
868857-0001104659-20-056515.txt,868857,3/31/2020,2020-05-05,ACM,1.156491894
700923-0001628280-20-014975.txt,700923,9/30/2020,2020-10-28,MYRG,0.718687017
1095291-0001095291-16-000156.txt,1095291,6/30/2016,2016-08-04,WEB,-12.95351633
868857-0001104659-17-067795.txt,868857,9/30/2017,2017-11-13,ACM,-3.507467113
1070412-0001070412-13-000029.txt,1070412,9/30/2013,2013-10-29,CNX,-3.068378543
1477294-0001477294-19-000087.txt,1477294,6/30/2019,2019-07-30,ST,-3.447298433
1115128-0001157523-19-002204.txt,1115128,9/30/2019,2019-10-31,QUOT,9.75416639
883945-0000883945-11-000015.txt,883945,3/31/2011,2011-03-31,USAK,-1.928491165
722723-0001104659-20-058120.txt,722723,3/31/2020,2020-05-04,HNGR,-5.672755638
853816-0001193125-20-018437.txt,853816,12/31/2019,2020-01-29,LSTR,0.985302354
54480-0000054480-19-000213.txt,54480,9/30/2019,2019-10-18,KSU,6.624137472
1591698-0001104659-20-121785.txt,1591698,9/30/2020,2020-11-05,PCTY,-3.499056872
860731-0000860731-20-000015.txt,860731,3/31/2020,2020-04-29,TYL,1.837594118
909724-0000909724-13-000006.txt,909724,12/31/2012,2013-03-12,TLF,10.89149911
764401-0001437749-20-021444.txt,764401,9/30/2020,2020-10-22,IIIN,2.286106729
8670-0000008670-18-000015.txt,8670,9/30/2018,2018-10-31,ADP,-0.2655942
908255-0000908255-14-000062.txt,908255,9/30/2014,2014-10-30,BWA,-0.722767339
1584509-0001584509-20-000039.txt,1584509,12/31/2019,2020-02-04,ARMK,-7.788975424
42582-0001193125-11-199933.txt,42582,6/30/2011,2011-07-28,GT,-6.504425213
47111-0000047111-16-000098.txt,47111,3/31/2016,2016-04-26,HSY,-0.286139317
1137411-0001137411-13-000164.txt,1137411,9/30/2013,2013-10-25,COL,-3.040675558
825542-0001546380-20-000029.txt,825542,6/30/2020,2020-07-29,SMG,8.3090373
96021-0001193125-14-031942.txt,96021,12/31/2013,2014-02-03,SYY,1.167455208
880804-0001157523-10-001136.txt,880804,12/31/2009,2010-02-23,PGI,-7.44440831
732717-0000732717-13-000094.txt,732717,9/30/2013,2013-09-30,T,-0.045254329
1052595-0001193125-20-210655.txt,1052595,6/30/2020,2020-08-05,RLH,-3.826971275
792130-0001144204-16-095871.txt,792130,3/31/2016,2016-04-19,DWCH,16.28196518
8063-0001193125-14-186419.txt,8063,3/31/2014,2014-05-07,ATRO,-1.788604701
1324404-0001324404-17-000023.txt,1324404,9/30/2017,2017-11-01,CF,1.621940452
54480-0000054480-20-000179.txt,54480,6/30/2020,2020-07-17,KSU,-3.48373284
824142-0000824142-15-000077.txt,824142,6/30/2015,2015-08-06,AAON,4.079285858
1019849-0001299933-15-001162.txt,1019849,6/30/2015,2015-07-29,PAG,6.517467401
1101396-0001437749-19-015044.txt,1101396,6/30/2019,2019-07-31,DLA,11.38972968
916076-0001564590-16-022017.txt,916076,6/30/2016,2016-08-02,MLM,1.003493528
916365-0000916365-14-000008.txt,916365,12/31/2013,2014-01-29,TSCO,-5.684725981
1546417-0001193125-19-120837.txt,1546417,3/31/2019,2019-04-26,BLMN,1.196217582
1016152-0001104659-10-009490.txt,1016152,12/31/2009,2010-02-24,CRN,-10.33238967
31347-0001193125-11-210352.txt,31347,6/30/2011,2011-08-04,ELON,19.57917471
1130258-0000950123-10-097450.txt,1130258,9/30/2010,2010-10-28,APKT,-3.451003974
1102934-0001102934-10-000028.txt,1102934,6/30/2010,2010-07-22,CCMP,-0.806123527
887730-0000887730-17-000052.txt,887730,6/30/2017,2017-08-02,KEM,3.5284404
909494-0001437749-19-015942.txt,909494,6/30/2019,2019-08-07,TCX,1.63293075
19584-0001157523-18-002183.txt,19584,9/30/2018,2018-10-29,CHE,4.415882998
1515156-0001515156-20-000019.txt,1515156,12/31/2019,2020-03-16,ADES,-13.56294184
1532390-0001062993-20-003453.txt,1532390,3/31/2020,2020-07-23,WTER,-13.1584149
916076-0001564590-20-033685.txt,916076,6/30/2020,2020-07-28,MLM,-9.182738848
1691303-0001691303-19-000006.txt,1691303,12/31/2018,2019-02-21,HCC,1.123359153
877212-0001193125-12-058669.txt,877212,12/31/2011,2012-02-14,ZBRA,-2.073193723
864749-0000864749-20-000047.txt,864749,3/31/2020,2020-05-06,TRMB,8.692432816
819220-0001193125-16-454778.txt,819220,12/31/2015,2016-02-09,LABL,-24.54089371
1354327-0001354327-15-000072.txt,1354327,6/30/2015,2015-08-05,PGTI,-20.5591872
1674930-0001564590-20-036163.txt,1674930,6/30/2020,2020-08-04,FLGT,23.42630583
1173204-0001104659-19-064278.txt,1173204,9/30/2019,2019-11-14,CIDM,-1.63120924
1434588-0001193125-13-415919.txt,1434588,9/30/2013,2013-10-29,LOPE,10.24846312
880117-0001193125-17-027464.txt,880117,12/31/2016,2017-01-31,JBSS,-3.623948872
1580156-0001564590-20-007001.txt,1580156,12/31/2019,2020-02-27,HMHC,-2.708662242
877212-0000877212-20-000004.txt,877212,12/31/2019,2020-02-13,ZBRA,-6.02504784
1361709-0001193125-11-217328.txt,1361709,6/30/2011,2011-08-10,SUSS,3.26216682
931015-0001157523-15-000209.txt,931015,12/31/2014,2015-01-27,PII,5.34582023
917470-0001171843-13-001758.txt,917470,3/31/2013,2013-05-03,ZEUS,16.78989458
29002-0001193125-13-442244.txt,29002,9/30/2013,2013-11-12,DIOD,-11.81301431
892553-0001193125-10-239009.txt,892553,9/30/2010,2010-10-28,GTLS,13.00171949
1519061-0001104659-18-029823.txt,1519061,3/31/2018,2018-05-02,TSE,0.173103683
1070412-0001070412-17-000004.txt,1070412,12/31/2016,2017-01-31,CNX,-9.388076445
15615-0001193125-13-196408.txt,15615,3/31/2013,2013-05-02,MTZ,9.950574581
215466-0000215466-12-000042.txt,215466,9/30/2012,2012-11-06,CDE,-15.12015001
59255-0000024240-19-000046.txt,59255,3/31/2019,2019-05-09,VHI,-2.624676077
1378453-0001104659-11-061409.txt,1378453,9/30/2011,2011-11-07,TA,-6.377819362
1489393-0001489393-20-000027.txt,1489393,3/31/2020,2020-05-01,LYB,-3.289635056
793074-0000793074-16-000081.txt,793074,6/30/2016,2016-07-21,WERN,1.545000378
1481582-0001564590-20-034306.txt,1481582,6/30/2020,2020-07-29,RYI,-4.174250495
1069183-0001069183-15-000117.txt,1069183,9/30/2015,2015-11-02,AXON,-16.95591797
315449-0000315449-15-000094.txt,315449,9/30/2015,2015-11-10,UQM,3.815154789
789933-0000950123-10-020112.txt,789933,12/31/2009,2010-03-02,NC,26.07864083
1002225-0001104659-11-022424.txt,1002225,3/31/2011,2011-04-26,ADVS,-2.148171638
104889-0000104889-19-000035.txt,104889,9/30/2019,2019-10-30,GHC,-2.517510504
1005284-0001005284-14-000051.txt,1005284,3/31/2014,2014-05-08,OLED,7.004835334
1509991-0001558370-16-003323.txt,1509991,12/31/2015,2016-02-22,KOS,12.79214086
30305-0001628280-17-008013.txt,30305,6/30/2017,2017-08-03,DCO,-5.054671082
1113232-0001104659-14-056393.txt,1113232,6/30/2014,2014-08-01,ACLS,-1.327854594
1227654-0001227654-18-000202.txt,1227654,9/30/2018,2018-10-31,CMP,7.357771592
1135185-0001299933-15-001172.txt,1135185,6/30/2015,2015-07-30,AAWW,-4.775951695
944480-0000944480-12-000016.txt,944480,12/31/2011,2012-03-08,GVP,16.58874658
714284-0001144204-13-046547.txt,714284,6/30/2013,2013-08-14,SORL,0.886916522
1065837-0001299933-10-001669.txt,1065837,3/31/2010,2010-04-28,SKX,-5.845625816
1474439-0001193125-11-115292.txt,1474439,3/31/2011,2011-04-28,TNAV,21.42590939
97476-0000097476-10-000018.txt,97476,3/31/2010,2010-04-26,TXN,0.477630939
1334036-0001104659-15-014406.txt,1334036,12/31/2014,2015-02-26,CROX,4.789604722
1477200-0001477200-16-000188.txt,1477200,3/31/2016,2016-05-10,FUEL,0.50811691
1019737-0001193125-18-049536.txt,1019737,12/31/2017,2018-02-20,NCI,5.069342934
1335258-0001335258-18-000022.txt,1335258,12/31/2017,2018-02-27,LYV,-11.77974764
719164-0000913849-10-000151.txt,719164,12/31/2009,2010-03-15,SGK,5.138387912
1108109-0001193125-17-244343.txt,1108109,6/30/2017,2017-08-01,CYH,-8.450411873
1420302-0001193125-17-062311.txt,1420302,12/31/2016,2017-02-23,LOGM,2.784842296
931948-0001102624-11-000455.txt,931948,6/30/2011,2011-08-03,SWC,-2.564009943
829323-0000829323-20-000002.txt,829323,12/31/2019,2020-03-16,INUV,0.840877324
45876-0000045876-17-000085.txt,45876,6/30/2017,2017-08-03,HSC,6.048760996
1108827-0001108827-18-000007.txt,1108827,12/31/2017,2018-02-28,QEP,11.76032339
1477200-0001477200-15-000117.txt,1477200,9/30/2015,2015-11-04,FUEL,-13.31284557
108312-0001102624-13-001365.txt,108312,9/30/2013,2013-11-12,WWD,0.054318308
1288741-0001193125-10-109105.txt,1288741,3/31/2010,2010-03-27,MSSR,-7.467485016
105634-0000105634-19-000079.txt,105634,3/31/2019,2019-04-30,EME,3.829389668
863436-0000863436-14-000026.txt,863436,6/30/2014,2014-07-24,BHE,0.171626482
1043337-0001144204-14-013726.txt,1043337,12/31/2013,2014-03-06,SRI,3.935879805
861884-0001157523-11-006043.txt,861884,9/30/2011,2011-10-27,RS,5.031215448
879526-0001144204-16-078498.txt,879526,12/31/2015,2016-02-02,WNC,-0.006301127
866273-0000866273-19-000005.txt,866273,12/31/2018,2019-02-06,MTRX,-9.533502442
108772-0000108772-18-000044.txt,108772,9/30/2018,2018-10-23,XRX,7.1996273
791907-0000791907-14-000004.txt,791907,12/31/2013,2014-01-14,LLTC,2.249756737
1451505-0001451505-20-000037.txt,1451505,3/31/2020,2020-04-29,RIG,21.57594639
1140859-0000950123-10-005098.txt,1140859,12/31/2009,2010-01-26,ABC,1.948865294
846913-0000846913-16-000113.txt,846913,12/31/2015,2016-03-23,FTEK,4.428188569
1095277-0000899681-11-000376.txt,1095277,9/30/2011,2011-11-09,INTX,-30.57712418
1613859-0001613859-20-000018.txt,1613859,6/30/2020,2020-08-06,PRAH,-4.861089072
92380-0000092380-20-000141.txt,92380,9/30/2020,2020-10-22,LUV,3.792930287
1006892-0001006892-11-000007.txt,1006892,9/30/2011,2011-10-27,JDAS,14.55341296
351817-0000351817-18-000010.txt,351817,3/31/2018,2018-05-08,SBOW,-1.808295679
89800-0001193125-15-254320.txt,89800,6/30/2015,2015-07-16,SHW,-4.360022193
1000229-0001000229-10-000013.txt,1000229,6/30/2010,2010-06-30,CLB,-6.625936211
1016125-0001016125-17-000090.txt,1016125,6/30/2017,2017-08-01,ULTI,-10.70328739
1021162-0001021162-19-000011.txt,1021162,12/31/2018,2019-02-07,TGI,14.00538057
313927-0000313927-11-000020.txt,313927,6/30/2011,2011-08-04,CHD,5.729508114
97476-0001564590-15-008524.txt,97476,9/30/2015,2015-10-21,TXN,11.63598684
1300514-0000950142-12-002084.txt,1300514,9/30/2012,2012-11-01,LVS,-4.888154054
851968-0000851968-19-000043.txt,851968,3/31/2019,2019-04-25,MHK,-3.070080142
1362468-0001362468-19-000034.txt,1362468,6/30/2019,2019-07-24,ALGT,2.855151016
859598-0000859598-15-000158.txt,859598,9/30/2015,2015-10-27,CKH,-5.168519315
1489136-0001489136-13-000015.txt,1489136,3/31/2013,2013-05-08,SEMG,0.980199276
895126-0000895126-11-000064.txt,895126,12/31/2010,2011-02-22,CHK,14.80328809
1133311-0001133311-20-000004.txt,1133311,12/31/2019,2020-03-02,TZOO,5.190574149
880266-0001193125-13-414602.txt,880266,9/30/2013,2013-10-29,AGCO,-6.836378457
1069202-0000950123-10-068344.txt,1069202,6/30/2010,2010-07-27,LII,-4.530437005
1128928-0001193125-12-246090.txt,1128928,3/31/2012,2012-05-24,FLO,6.441533423
71829-0000071829-17-000030.txt,71829,3/31/2017,2017-04-27,NR,-3.968496441
71691-0001157523-19-002195.txt,71691,9/30/2019,2019-11-06,NYT,-2.625464885
45919-0001104659-13-006169.txt,45919,12/31/2012,2013-01-31,HHS,18.59839808
1038357-0001038357-18-000055.txt,1038357,6/30/2018,2018-08-07,PXD,-0.543586472
1590895-0001193125-20-139233.txt,1590895,3/31/2020,2020-05-11,CZR,3.120541259
1341766-0001213900-19-014876.txt,1341766,6/30/2019,2019-08-08,CELH,-7.166450141
4447-0001157523-11-002297.txt,4447,3/31/2011,2011-04-27,HES,5.288272648
790051-0001104659-12-050505.txt,790051,6/30/2012,2012-07-24,CSL,-4.257530166
1094285-0001094285-18-000084.txt,1094285,3/31/2018,2018-05-03,TDY,7.165346558
1163165-0001157523-13-000399.txt,1163165,12/31/2012,2013-01-30,COP,-5.316769271
1387467-0001171843-13-003377.txt,1387467,6/30/2013,2013-08-13,AOSL,-0.355384771
1320695-0001320695-14-000006.txt,1320695,9/30/2014,2014-11-06,THS,-6.887623026
927355-0001140361-15-001927.txt,927355,12/31/2014,2015-01-15,TESS,-15.24589132
1507079-0001157523-18-002245.txt,1507079,9/30/2018,2018-11-01,FND,19.17216387
26780-0000950123-11-039695.txt,26780,3/31/2011,2011-04-27,DAN,-2.863166412
353230-0001442643-10-000056.txt,353230,9/30/2010,2010-10-28,OCR,7.332206533
1059556-0001157523-18-002164.txt,1059556,9/30/2018,2018-10-26,MCO,-8.87846208
63296-0000063296-18-000069.txt,63296,6/30/2018,2018-07-26,MATW,-7.95357431
95552-0001193125-20-136927.txt,95552,3/31/2020,2020-05-08,SUP,-2.66871852
897723-0001104659-19-024538.txt,897723,3/31/2019,2019-04-29,SANM,13.22918056
1378453-0001104659-11-008181.txt,1378453,12/31/2010,2011-02-18,TA,-26.32258922
18230-0000018230-19-000139.txt,18230,3/31/2019,2019-04-24,CAT,-2.022551432
1083318-0001083318-11-000004.txt,1083318,12/31/2010,2010-12-31,ININ,0.379424439
788329-0001171843-20-000616.txt,788329,12/31/2019,2020-01-31,JOUT,-0.668365971
1016281-0001016281-16-000225.txt,1016281,6/30/2016,2016-07-26,CSV,-1.351350632
1433270-0001104659-18-065118.txt,1433270,9/30/2018,2018-10-31,AR,-1.161258431
89800-0001193125-15-357228.txt,89800,9/30/2015,2015-10-29,SHW,8.148045878
76334-0000076334-19-000127.txt,76334,9/30/2019,2019-10-31,PH,0.902156991
34088-0000034088-10-000044.txt,34088,6/30/2010,2010-07-29,XOM,-0.040616395
310568-0001144204-12-023767.txt,310568,3/31/2012,2012-04-25,MSCC,8.500821165
912890-0000950123-10-099213.txt,912890,9/30/2010,2010-11-01,TMRK,9.05896585
893949-0001193125-18-235580.txt,893949,6/30/2018,2018-08-02,MD,10.8980343
929452-0001008886-16-000262.txt,929452,12/31/2015,2016-01-27,KNX,-9.600541801
8670-0001171843-12-002846.txt,8670,6/30/2012,2012-08-01,ADP,0.417981796
1022408-0001022408-15-000035.txt,1022408,6/30/2015,2015-08-05,PLUS,3.73644407
1298978-0001193125-12-200704.txt,1298978,3/31/2012,2012-05-01,LEDR,9.953561288
315852-0000950123-11-068131.txt,315852,6/30/2011,2011-07-25,RRC,3.138209112
1334978-0001193125-14-384096.txt,1334978,9/30/2014,2014-10-28,CCO,4.569981135
49826-0000049826-14-000145.txt,49826,9/30/2014,2014-10-21,ITW,3.2236927
24545-0001157523-20-001067.txt,24545,6/30/2020,2020-07-30,TAP,3.943243478
78890-0000078890-15-000003.txt,78890,12/31/2014,2015-02-05,BCO,6.411983084
1492633-0001564590-20-036401.txt,1492633,6/30/2020,2020-08-05,NLSN,6.365291244
1035748-0001102624-10-000023.txt,1035748,12/31/2009,2010-01-28,CALD,-1.623779185
34563-0001193125-10-027249.txt,34563,12/31/2009,2010-02-08,FARM,-2.287715694
1129155-0001571049-14-003157.txt,1129155,6/30/2014,2014-07-23,MPX,8.293964003
1628908-0001628908-20-000137.txt,1628908,9/30/2020,2020-11-05,EVH,9.165518512
798354-0001193125-15-268301.txt,798354,6/30/2015,2015-07-29,FISV,0.575359255
1078207-0001078207-20-000034.txt,1078207,3/31/2020,2020-05-05,NLS,-12.79933092
1433660-0001437749-15-014101.txt,1433660,6/30/2015,2015-07-27,JBT,1.529740261
1163165-0001157523-10-004342.txt,1163165,6/30/2010,2010-07-28,COP,1.846221813
1270400-0001104659-12-007572.txt,1270400,12/31/2011,2012-02-08,VMED,4.730132705
29669-0001193125-10-107651.txt,29669,3/31/2010,2010-05-05,RRD,-1.641641616
6201-0000006201-20-000012.txt,4515,12/31/2019,2020-01-23,AAL,-2.034451832
1180262-0001157523-16-005518.txt,1180262,3/31/2016,2016-05-05,HLF,8.012531692
351834-0001062993-14-004761.txt,351834,6/30/2014,2014-08-12,STKL,-0.488833446
764065-0000764065-18-000085.txt,764065,3/31/2018,2018-04-20,CLF,2.566217743
85961-0000085961-19-000030.txt,85961,12/31/2018,2019-02-14,R,4.132720553
1122904-0001122904-13-000037.txt,1122904,9/30/2013,2013-10-24,NTGR,-11.57634214
1110803-0001110803-16-000170.txt,1110803,12/31/2015,2016-02-02,ILMN,-9.685394183
1635881-0001635881-19-000078.txt,1635881,9/30/2019,2019-11-04,EXTN,-9.413789449
873044-0001157523-12-002007.txt,873044,3/31/2012,2012-04-23,RSYS,-4.584408324
1580905-0001193125-18-149489.txt,1580905,3/31/2018,2018-05-03,IBP,3.666852655
1036960-0001193125-11-188062.txt,1036960,6/30/2011,2011-07-14,FCS,2.396895518
318833-0000318833-17-000014.txt,318833,3/31/2017,2017-05-09,TISI,-0.849531998
1017968-0001171843-12-002850.txt,1017968,6/30/2012,2012-08-01,EDGW,-1.324179897
93410-0000093410-19-000035.txt,93410,9/30/2019,2019-11-01,CVX,2.865382468
1036960-0001193125-16-549216.txt,1036960,3/31/2016,2016-04-21,FCS,-0.236061752
95029-0001174947-14-000362.txt,95029,9/30/2014,2014-10-29,RGR,-15.00089667
58492-0001193125-20-023022.txt,58492,12/31/2019,2020-02-03,LEG,-4.163334465
887936-0001193125-12-225463.txt,887936,3/31/2012,2012-05-09,FCN,-10.44364278
310354-0001157523-19-000182.txt,310354,12/31/2018,2019-01-30,SXI,-5.471393831
1016125-0001016125-10-000002.txt,1016125,12/31/2009,2010-02-09,ULTI,-5.430700336
101778-0000101778-14-000051.txt,101778,6/30/2014,2014-08-04,MRO,0.646948572
824142-0000824142-17-000080.txt,824142,3/31/2017,2017-05-04,AAON,-0.811713726
799231-0000799231-13-000013.txt,799231,3/31/2013,2013-04-30,AFAM,-2.50573495
1311538-0001299933-15-001228.txt,1311538,6/30/2015,2015-08-10,ROX,8.101166231
1113809-0001157523-13-000766.txt,1113809,12/31/2012,2013-02-13,BBW,-5.151094963
795403-0001171520-11-000157.txt,795403,12/31/2010,2011-02-24,WTS,0.66921405
216228-0001157523-11-006111.txt,216228,9/30/2011,2011-10-28,ITT,12.93119935
877890-0001157523-16-006193.txt,877890,6/30/2016,2016-07-26,CTXS,0.301492465
864559-0001193125-15-358023.txt,864559,9/30/2015,2015-10-29,CSCD,3.764169646
1049521-0001049521-16-000074.txt,1049521,3/31/2016,2016-04-26,MRCY,5.26983169
1530804-0001140361-17-041668.txt,1530804,9/30/2017,2017-11-08,TROX,1.432567669
1024305-0001024305-19-000095.txt,1024305,6/30/2019,2019-08-28,COTY,6.213902005
1303313-0001157523-18-001664.txt,1303313,6/30/2018,2018-08-01,LHCG,7.628300229
910406-0000910406-20-000042.txt,910406,3/31/2020,2020-05-07,HAIN,8.621440387
793952-0000793952-18-000003.txt,793952,12/31/2017,2018-01-25,HOG,-11.36821343
103379-0001157523-17-002731.txt,103379,9/30/2017,2017-10-23,VFC,8.186983012
67472-0000950123-10-096129.txt,67472,9/30/2010,2010-10-26,MOLX,-8.946157352
1289848-0001289848-19-000019.txt,1289848,3/31/2019,2019-04-30,HURN,2.03308184
71691-0001157523-12-003910.txt,71691,6/30/2012,2012-07-26,NYT,8.044307644
716314-0001193125-17-248123.txt,716314,6/30/2017,2017-08-03,GHM,-3.239497424
63908-0000063908-13-000006.txt,63908,12/31/2012,2013-01-23,MCD,0.472093711
1501134-0001501134-20-000037.txt,1501134,6/30/2020,2020-08-04,NVTA,-5.528185775
1659166-0001659166-20-000184.txt,1659166,9/30/2020,2020-10-27,FTV,-1.049358438
1095315-0001564590-19-008481.txt,1095315,12/31/2018,2019-03-18,PFSW,-8.505329419
1364099-0001364099-16-000050.txt,1364099,12/31/2015,2016-02-22,IPHS,-2.05095399
1013488-0001171843-20-007182.txt,1013488,9/30/2020,2020-10-22,BJRI,-4.736092759
1002135-0001193125-12-337809.txt,1002135,6/30/2012,2012-08-06,WSTL,-3.832829535
933034-0001140361-20-017678.txt,933034,6/30/2020,2020-08-06,STRT,2.969002512
948708-0001564590-19-037749.txt,948708,9/30/2019,2019-10-24,SMSI,-12.21417815
36047-0000036047-14-000046.txt,36047,9/30/2014,2014-10-22,CLGX,7.296337739
8063-0000008063-17-000040.txt,8063,9/30/2017,2017-11-07,ATRO,9.148060863
78890-0000078890-11-000017.txt,78890,3/31/2011,2011-04-28,BCO,-8.388179672
867374-0001193125-11-193658.txt,867374,6/30/2011,2011-07-20,EFII,3.537792984
1140859-0001104659-13-056107.txt,1140859,6/30/2013,2013-07-24,ABC,1.656597528
851205-0001157523-20-001055.txt,851205,6/30/2020,2020-07-29,CGNX,3.066152481
1596993-0001596993-19-000015.txt,1596993,6/30/2019,2019-08-02,LPG,0.747025811
1426945-0001104659-13-033009.txt,1426945,3/31/2013,2013-04-25,ECHO,-15.67169363
877890-0001157523-13-001971.txt,877890,3/31/2013,2013-04-24,CTXS,-10.06047002
929940-0001104659-14-060389.txt,929940,6/30/2014,2014-08-13,AZPN,-7.219069242
1297989-0001297989-16-000005.txt,1297989,3/31/2016,2016-04-28,EXLS,-5.840350418
790051-0001104659-11-022267.txt,790051,3/31/2011,2011-04-26,CSL,11.80907628
891103-0001104659-19-060579.txt,891103,9/30/2019,2019-11-06,MTCH,0.845768309
772406-0001157523-12-005568.txt,772406,9/30/2012,2012-10-31,CRUS,-21.75760924
3197-0001193125-12-345609.txt,3197,6/30/2012,2012-08-09,CECE,1.47983445
1327364-0001171843-11-002849.txt,1327364,6/30/2011,2011-09-26,VALV,1.132388074
1447599-0001628280-18-010195.txt,1447599,6/30/2018,2018-08-01,FIT,-8.189228125
1419581-0001193125-16-557673.txt,1419581,3/31/2016,2016-04-27,FDML,-0.643140293
1320854-0001193125-13-193288.txt,1320854,3/31/2013,2013-05-01,RAIL,-11.01909358
72207-0000072207-19-000051.txt,72207,3/31/2019,2019-05-03,NBL,-4.591410667
1070412-0001070412-12-000012.txt,1070412,3/31/2012,2012-04-26,CNX,-4.511778672
1289308-0001289308-17-000053.txt,1289308,9/30/2017,2017-11-08,ENS,-1.274207003
789570-0001193125-17-237545.txt,789570,6/30/2017,2017-07-27,MGM,-2.077477744
1615063-0001213900-20-036366.txt,1615063,9/30/2020,2020-11-12,INSE,13.86233309
1066605-0001066605-20-000028.txt,1066605,9/30/2020,2020-10-26,HSII,9.893452072
1018003-0000950123-11-011837.txt,1018003,12/31/2010,2011-02-10,IM,-5.473313676
1636222-0001636222-19-000144.txt,1636222,9/30/2019,2019-10-29,WING,-3.62436209
1286613-0000947871-11-000873.txt,1286613,9/30/2011,2011-11-02,LINC,-9.039334613
1334036-0001193125-13-170381.txt,1334036,3/31/2013,2013-04-24,CROX,1.713559964
